time(s),boardID,aX,aY,aZ,gX,gY,gZ
7.12,1,0.06,-0.29,-0.53,-55.37,171.33,-47.60
7.19,1,0.06,-0.32,-1.01,4.82,151.29,-46.00
7.27,1,0.31,-0.45,-0.86,13.71,27.66,-4.25
7.34,1,0.36,-0.44,-0.74,-21.57,63.36,-43.00
7.42,1,0.30,-0.37,-0.85,-28.85,96.33,-50.85
7.49,1,0.34,-0.35,-0.82,-22.99,109.66,-55.36
7.57,1,0.09,-0.18,-0.51,-18.79,110.76,-50.68
7.64,1,0.39,-0.30,-0.74,-1.56,3.73,-6.66
7.71,1,0.40,-0.34,-0.69,-4.08,-55.99,19.79
7.79,1,0.63,-0.36,-0.71,-13.40,-68.20,34.70
7.86,1,0.49,-0.31,-0.79,-18.96,-39.76,11.66
7.94,1,0.33,-0.45,-0.90,-8.68,12.18,-5.11
8.01,1,0.40,-0.31,-0.73,-17.51,3.49,2.82
8.09,1,0.38,-0.35,-0.75,-6.96,-6.30,10.03
8.16,1,0.31,-0.43,-0.78,-4.42,-41.05,21.81
8.24,1,0.45,-0.47,-0.67,-14.30,-74.24,28.66
8.31,1,0.06,-0.40,-0.92,-16.77,-70.87,18.07
8.38,1,-0.00,-0.43,-0.84,-13.53,-55.37,8.34
8.46,1,-0.14,-0.32,-0.85,-24.02,-43.69,12.51
8.53,1,0.01,-0.40,-0.78,-16.39,-64.17,19.92
8.61,1,0.02,-0.41,-0.85,-9.76,-86.78,38.11
8.68,1,-0.03,-0.38,-0.81,-2.90,-115.47,42.95
8.75,1,-0.14,-0.20,-0.80,2.38,-90.22,27.03
8.83,1,-0.32,-0.11,-1.04,-13.47,-59.62,17.37
8.9,1,-0.21,-0.10,-1.12,-19.11,97.85,-38.53
8.98,1,-0.10,-0.47,-0.92,-26.73,168.40,-48.63
9.06,1,-0.21,-0.42,-0.81,-21.41,232.60,-92.96
9.13,1,-0.54,-0.80,-0.94,11.21,243.63,-93.21
9.2,1,0.26,-0.50,-0.99,-24.94,179.59,-89.31
9.28,1,0.99,-0.27,-0.45,-11.57,91.31,-51.34
9.35,1,0.86,-0.16,-0.58,-6.02,21.99,-15.56
9.43,1,0.78,-0.24,-0.42,1.32,-42.67,13.16
9.5,1,0.73,-0.27,-0.52,-19.48,-37.23,11.71
9.57,1,0.87,-0.25,-0.59,-13.97,-53.56,16.76
9.65,1,0.73,-0.26,-0.62,-15.24,-33.85,16.04
9.72,1,0.76,-0.27,-0.60,-10.26,-7.38,8.02
9.8,1,0.65,-0.31,-0.60,-14.74,-15.41,10.85
9.87,1,0.66,-0.34,-0.70,-18.86,-3.58,4.11
9.94,1,0.59,-0.28,-0.70,-15.63,9.48,1.81
10.01,1,0.61,-0.38,-0.71,-15.37,0.14,3.94
10.09,1,0.94,-0.40,-0.99,-24.45,-57.38,12.47
10.17,1,0.28,-0.32,-0.95,-9.27,-208.60,77.66
10.24,1,0.13,-0.34,-0.90,-6.46,-204.14,75.13
10.32,1,0.01,-0.39,-0.83,-21.34,-126.28,43.27
10.39,1,0.05,-0.43,-0.91,-21.69,-86.86,24.17
10.47,1,0.00,-0.37,-0.80,9.01,-119.60,39.37
10.54,1,-0.44,-0.55,-0.69,-12.57,-138.37,41.15
10.62,1,-0.56,-0.24,-0.89,-42.87,-46.16,32.40
10.69,1,-0.25,-0.22,-0.46,-17.12,112.52,-30.85
10.76,1,-0.15,-0.48,-0.81,-7.53,222.42,-66.67
10.84,1,-0.12,-0.58,-0.72,-24.03,197.04,-64.54
10.91,1,0.25,-0.40,-0.84,-18.05,132.08,-54.31
10.99,1,0.27,-0.32,-0.78,-21.02,85.56,-33.80
11.06,1,0.38,-0.35,-0.74,-12.66,43.53,-28.42
11.13,1,0.41,-0.34,-0.77,-1.42,-15.17,-4.73
11.21,1,0.33,-0.63,-1.16,-28.98,-29.53,9.95
11.28,1,0.61,-0.36,-0.92,-1.24,-9.15,-9.60
11.36,1,0.26,-0.39,-0.79,-10.37,-20.92,10.56
11.43,1,0.44,-0.34,-0.79,-12.34,-12.66,-0.49
11.51,1,0.43,-0.34,-0.75,-13.87,-5.08,1.08
11.58,1,0.44,-0.31,-0.77,-18.34,-9.02,0.63
11.65,1,0.40,-0.36,-0.78,-15.50,1.50,5.60
11.73,1,0.39,-0.34,-0.76,-15.40,23.11,5.77
11.8,1,0.40,-0.33,-0.79,-11.21,30.94,-1.40
11.88,1,0.40,-0.37,-0.79,-11.24,24.69,-11.23
11.95,1,0.41,-0.37,-0.83,-14.85,-3.75,-5.95
12.03,1,0.37,-0.41,-0.83,-12.15,-35.96,10.66
12.1,1,0.08,-0.44,-1.04,-24.90,-134.96,40.44
12.17,1,0.01,-0.34,-0.79,-7.33,-149.14,50.51
12.25,1,-0.00,-0.39,-0.81,-0.06,-149.73,55.58
12.33,1,0.10,-0.44,-1.03,-0.35,-149.47,42.28
12.4,1,-0.06,-0.30,-0.85,-6.92,-69.33,-13.63
12.47,1,-0.03,-0.48,-0.91,-12.53,-22.06,28.20
12.55,1,-0.36,-0.58,-1.00,-6.40,33.17,-23.46
12.62,1,-0.21,-0.35,-0.83,-12.76,96.22,-30.53
12.7,1,0.25,-0.32,-0.60,-11.24,161.55,-60.26
12.77,1,0.04,-0.38,-0.79,-19.50,140.37,-55.45
12.85,1,0.17,-0.41,-0.82,-15.27,100.52,-49.95
12.92,1,0.18,-0.36,-0.80,-16.10,72.35,-33.68
12.99,1,0.33,-0.34,-0.77,-8.94,33.06,-15.37
13.07,1,0.34,-0.45,-1.10,-23.41,-19.58,2.56
13.14,1,0.70,-0.33,-0.90,-6.32,-24.98,-5.59
13.21,1,0.33,-0.35,-0.80,-5.96,-28.69,16.58
13.29,1,0.34,-0.36,-0.74,-9.85,-44.98,10.83
13.37,1,0.47,-0.35,-0.79,-17.82,-31.00,11.95
13.44,1,0.38,-0.36,-0.80,-12.79,-0.77,0.89
13.51,1,0.28,-0.35,-0.77,-14.10,4.90,2.49
13.59,1,0.32,-0.35,-0.79,-16.62,11.33,2.44
13.66,1,0.32,-0.38,-0.83,-19.18,15.86,-0.56
13.73,1,0.34,-0.36,-0.82,-14.94,7.92,-2.20
13.81,1,0.30,-0.38,-0.83,-12.48,-9.32,-2.51
13.88,1,0.31,-0.38,-0.85,-18.10,-31.18,4.31
13.96,1,0.28,-0.30,-0.87,-12.48,-38.45,4.30
14.03,1,0.08,-0.35,-0.79,-9.15,-59.39,16.38
14.11,1,0.05,-0.27,-0.64,-17.43,28.31,-15.34
14.18,1,-0.11,-0.23,-1.07,0.30,-113.31,47.69
14.26,1,-0.20,-0.53,-0.99,-15.31,-173.46,66.11
14.33,1,-0.02,-0.26,-0.82,-6.25,-109.05,30.94
14.41,1,-0.28,-0.29,-0.93,-13.92,22.31,17.41
14.48,1,-0.27,-0.38,-0.91,-22.55,98.82,-42.73
14.55,1,0.07,-0.26,-0.67,-16.50,147.34,-45.43
14.63,1,-0.02,-0.43,-0.86,10.71,104.44,-57.43
14.7,1,0.04,-0.51,-0.89,-6.47,38.76,-16.41
14.77,1,0.20,-0.33,-0.82,-21.07,53.37,-37.78
14.85,1,0.22,-0.45,-0.87,-33.89,56.83,-20.63
14.93,1,0.37,-0.34,-0.85,-10.90,44.03,-28.47
15.0,1,0.32,-0.33,-0.80,-4.69,22.49,-13.60
15.07,1,0.32,-0.36,-0.78,-7.94,-12.81,5.97
15.15,1,0.38,-0.35,-0.80,-14.59,-25.12,6.76
15.22,1,0.40,-0.35,-0.81,-13.21,-27.71,13.18
15.29,1,0.35,-0.35,-0.81,-12.11,-2.31,4.92
15.37,1,0.31,-0.36,-0.77,-10.34,-5.32,9.45
