time(s),boardID,aX,aY,aZ,gX,gY,gZ
6.94,1,-0.67,-0.24,-0.47,-5.01,37.34,-25.88
7.02,1,-0.67,-0.25,-0.46,-14.60,66.40,-28.07
7.1,1,-0.72,-0.27,-0.51,-20.67,58.74,-11.50
7.17,1,-0.67,-0.29,-0.54,-25.16,26.52,-3.31
7.24,1,-0.64,-0.31,-0.57,-20.40,-0.49,5.68
7.32,1,-0.68,-0.31,-0.65,-15.80,1.87,-19.87
7.39,1,-0.67,-0.27,-0.56,-8.47,20.69,-6.73
7.47,1,-0.64,-0.31,-0.56,-3.69,-10.38,7.76
7.54,1,-0.59,-0.31,-0.58,-2.11,-18.28,9.26
7.61,1,-0.57,-0.28,-0.58,1.72,-13.02,4.68
7.69,1,-0.60,-0.34,-0.54,-6.40,-6.97,7.38
7.76,1,-0.61,-0.30,-0.57,-13.45,17.03,-5.50
7.84,1,-0.57,-0.30,-0.62,-15.82,33.63,-8.47
7.91,1,-0.59,-0.35,-0.62,-19.40,20.10,-11.62
7.98,1,-0.63,-0.41,-0.60,-14.82,-18.23,-1.80
8.06,1,-0.67,-0.36,-0.58,-24.12,-32.48,6.95
8.14,1,-0.65,-0.25,-0.57,-24.51,-83.91,21.82
8.21,1,-0.72,-0.32,-0.48,-10.37,-151.97,49.98
8.28,1,-0.72,-0.21,-0.40,-12.34,-111.54,35.93
8.36,1,-0.70,-0.26,-0.44,-23.05,-47.23,24.37
8.43,1,-0.66,-0.21,-0.44,-16.26,-49.89,7.64
8.51,1,-0.55,-0.19,-0.26,-14.71,-18.98,-1.32
8.58,1,-0.65,-0.26,-0.30,-19.90,54.60,-22.17
8.66,1,-0.74,-0.31,-0.45,-17.35,103.02,-36.83
8.73,1,-0.72,-0.34,-0.60,-13.15,129.10,-48.81
8.8,1,-0.72,-0.32,-0.60,-14.42,116.55,-48.62
8.88,1,-0.69,-0.25,-0.49,-14.49,65.15,-28.68
8.95,1,-0.64,-0.31,-0.53,-17.49,14.13,-1.42
9.03,1,-0.55,-0.30,-0.57,-19.70,20.31,-0.40
9.1,1,-0.58,-0.30,-0.68,-16.92,14.49,-1.21
9.17,1,-0.55,-0.33,-0.66,-9.93,-6.28,2.56
9.25,1,-0.61,-0.42,-0.62,-6.58,18.21,-4.22
9.32,1,-0.43,-0.36,-0.63,-14.73,32.13,-7.25
9.39,1,-0.41,-0.40,-0.70,-9.50,6.57,-2.57
9.47,1,-0.43,-0.38,-0.67,-8.21,3.96,0.35
9.55,1,-0.45,-0.35,-0.68,2.11,-17.79,1.66
9.62,1,-0.47,-0.34,-0.66,4.18,-18.27,-4.95
9.69,1,-0.50,-0.38,-0.68,-8.61,-20.93,0.05
9.77,1,-0.50,-0.34,-0.65,-19.36,-30.66,5.64
9.84,1,-0.71,-0.43,-0.57,-31.83,-34.74,15.26
9.92,1,-0.78,-0.32,-0.53,-19.53,-65.83,28.76
9.99,1,-0.58,-0.31,-0.50,-13.79,-91.21,43.95
10.07,1,-0.62,-0.32,-0.48,-8.35,-80.18,39.40
10.14,1,-1.06,-0.50,-0.49,-7.37,-87.85,56.22
10.22,1,-0.69,-0.26,-0.48,-10.72,-62.30,17.53
10.29,1,-0.58,-0.24,-0.38,-5.70,-30.63,1.18
10.37,1,-0.91,-0.23,-0.40,-18.31,68.71,-0.48
10.44,1,-0.80,-0.22,-0.26,-27.44,108.16,-28.03
10.52,1,-0.81,-0.23,-0.42,-21.60,115.31,-38.60
10.59,1,-0.69,-0.30,-0.57,-19.98,77.46,-38.44
10.66,1,-0.64,-0.31,-0.56,-13.23,69.39,-37.43
10.74,1,-0.58,-0.32,-0.60,-11.04,22.34,-20.61
10.81,1,-0.54,-0.32,-0.64,-14.69,10.97,-12.18
10.89,1,-0.51,-0.33,-0.64,-21.57,2.50,-3.49
10.95,1,-0.53,-0.34,-0.65,-24.87,3.98,0.68
11.03,1,-0.39,-0.19,-0.68,-19.83,12.98,-12.65
11.11,1,-0.34,-0.35,-0.69,-15.73,21.04,-6.63
11.18,1,-0.45,-0.39,-0.74,-8.16,-3.71,3.84
11.25,1,-0.44,-0.38,-0.70,-4.44,-1.19,1.09
11.33,1,-0.46,-0.37,-0.67,1.10,-5.51,6.40
11.4,1,-0.46,-0.35,-0.65,-5.97,9.92,-1.69
11.48,1,-0.50,-0.31,-0.64,-2.42,29.61,-2.44
11.55,1,-0.55,-0.32,-0.69,-11.31,13.87,-1.05
11.63,1,-0.58,-0.36,-0.67,-17.27,-8.24,7.29
11.7,1,-0.65,-0.34,-0.64,-18.26,-43.94,15.05
11.78,1,-0.70,-0.31,-0.58,-19.58,-87.15,31.18
11.85,1,-0.64,-0.29,-0.53,-20.99,-112.26,38.56
11.93,1,-0.61,-0.27,-0.53,-21.33,-82.15,23.50
12.0,1,-0.66,-0.28,-0.62,-18.19,-60.33,15.23
12.07,1,-0.59,-0.23,-0.55,-19.15,-48.31,10.82
12.15,1,-0.56,-0.20,-0.47,-11.43,-26.59,5.34
12.22,1,-0.61,-0.23,-0.41,-18.95,6.76,-9.46
12.3,1,-0.79,-0.31,-0.38,-19.35,92.21,-49.28
12.37,1,-0.73,-0.43,-0.48,-18.39,142.34,-57.92
12.45,1,-0.68,-0.31,-0.52,-25.35,116.33,-48.76
12.52,1,-0.58,-0.34,-0.57,-21.57,71.94,-26.43
12.59,1,-0.56,-0.35,-0.61,-15.11,21.18,-10.04
12.67,1,-0.48,-0.37,-0.63,-11.64,-7.23,-0.77
12.74,1,-0.47,-0.35,-0.69,-12.64,-24.96,9.04
12.82,1,-0.50,-0.34,-0.67,-12.87,-24.50,13.98
12.89,1,-0.60,-0.39,-0.69,-11.18,5.99,3.33
12.97,1,-0.41,-0.35,-0.69,-11.36,-4.94,-1.82
13.04,1,-0.40,-0.34,-0.61,-10.40,-2.35,3.33
13.11,1,-0.45,-0.35,-0.65,-8.98,-7.30,5.08
13.18,1,-0.48,-0.34,-0.60,-6.37,0.36,4.55
13.26,1,-0.52,-0.32,-0.64,-11.79,16.53,1.44
13.33,1,-0.54,-0.32,-0.68,-5.53,14.77,0.12
13.41,1,-0.55,-0.34,-0.68,-7.15,12.00,-6.25
13.49,1,-0.55,-0.35,-0.65,-14.95,-3.02,-3.26
13.56,1,-0.59,-0.34,-0.62,-18.89,-18.99,2.17
13.63,1,-0.63,-0.32,-0.56,-18.12,-29.22,4.89
13.71,1,-0.70,-0.27,-0.48,-16.37,-37.46,9.75
13.78,1,-0.72,-0.33,-0.52,-20.54,-74.18,23.02
13.86,1,-0.70,-0.26,-0.52,-14.24,-109.20,39.60
13.93,1,-0.64,-0.31,-0.55,-14.26,-110.74,35.69
14.01,1,-0.67,-0.25,-0.48,-8.30,-43.82,13.11
14.08,1,-0.64,-0.23,-0.38,-11.50,-0.86,-2.27
14.15,1,-0.60,-0.23,-0.41,-17.12,59.90,-26.34
14.23,1,-0.55,-0.20,-0.50,-21.05,117.18,-55.98
14.31,1,-0.64,-0.30,-0.52,-14.17,92.12,-42.82
14.38,1,-0.64,-0.40,-0.63,-21.14,68.05,-36.39
14.45,1,-0.58,-0.36,-0.62,-23.16,55.91,-29.82
14.53,1,-0.55,-0.36,-0.63,-17.24,25.66,-11.46
14.6,1,-0.55,-0.40,-0.69,-11.16,-5.79,4.71
14.67,1,-0.50,-0.34,-0.68,-10.40,-19.06,9.08
14.75,1,-0.50,-0.35,-0.69,-11.88,-30.70,14.89
14.82,1,-0.53,-0.29,-0.68,-10.86,-32.85,5.40
14.9,1,-0.47,-0.33,-0.75,-2.47,-26.27,19.64
14.97,1,-0.40,-0.30,-0.62,-11.27,5.53,5.70
15.04,1,-0.45,-0.34,-0.69,-6.78,11.53,2.08
15.12,1,-0.48,-0.34,-0.63,-8.22,5.85,-6.02
15.19,1,-0.48,-0.34,-0.64,-7.39,2.09,0.27
15.27,1,-0.58,-0.34,-0.70,-16.19,-2.95,10.56
15.34,1,-0.57,-0.32,-0.63,-14.34,-14.34,6.07
15.42,1,-0.58,-0.35,-0.65,-13.93,-14.66,-1.66
15.49,1,-0.56,-0.36,-0.62,-17.63,-10.77,-4.29
