time(s),boardID,aX,aY,aZ,gX,gY,gZ
7.75,1,-0.72,-0.35,-0.27,-18.63,-52.79,32.11
7.82,1,-1.21,-0.39,-0.53,-6.99,-15.76,2.95
7.9,1,-0.86,-0.25,-0.70,-35.60,29.98,-18.94
7.97,1,-0.60,0.01,-0.53,-13.91,24.83,-2.93
8.04,1,-0.57,-0.25,-0.39,-9.81,-4.00,1.57
8.12,1,-0.72,-0.39,-0.50,-8.93,7.69,2.72
8.2,1,-0.60,-0.43,-0.64,-5.88,15.67,-12.39
8.27,1,-0.74,-0.30,-0.57,-12.62,37.91,-15.11
8.34,1,-0.66,-0.33,-0.66,-13.56,47.40,-11.92
8.42,1,-0.49,-0.28,-0.56,-15.45,46.22,-13.18
8.49,1,-0.51,-0.51,-0.45,3.16,-47.80,6.34
8.57,1,-0.55,-0.37,-0.72,-17.30,-139.81,29.34
8.64,1,-0.46,-0.59,-0.80,-8.55,-180.70,69.70
8.72,1,-0.61,-0.38,-0.34,-9.32,-191.60,51.24
8.79,1,-0.65,-0.30,-0.26,-20.62,-88.95,22.95
8.86,1,-0.76,-0.17,-0.33,-8.62,-33.66,15.35
8.94,1,-0.79,-0.26,-0.19,-7.46,62.96,-13.76
9.01,1,-0.74,-0.28,-0.43,-20.78,151.62,-56.55
9.09,1,-0.61,-0.21,-0.45,-17.04,182.16,-47.94
9.16,1,-0.57,-0.18,-0.51,39.08,109.52,-20.80
9.24,1,-0.31,-0.21,-0.58,-23.43,50.67,-39.02
9.31,1,-0.12,-0.39,-0.19,7.82,-13.92,-1.66
9.38,1,-0.75,-0.37,-0.86,-0.90,-58.91,13.44
9.46,1,-0.64,-0.31,-0.65,-7.76,-79.64,19.21
9.53,1,-1.07,-0.21,-0.58,21.63,-55.47,17.38
9.6,1,-0.16,-0.27,-0.63,-13.16,11.53,-1.00
9.68,1,-0.96,-0.05,-0.80,-12.31,-7.75,-3.73
9.75,1,-0.63,-0.36,-0.61,-26.13,-2.85,2.09
9.83,1,-0.72,-0.20,-0.40,-24.72,-12.24,1.24
9.9,1,-0.82,-0.25,-0.57,-12.52,0.05,0.88
9.98,1,-0.72,-0.31,-0.60,-24.56,32.51,-15.79
10.05,1,-0.63,-0.48,-0.55,-15.31,32.28,-15.04
10.13,1,-0.64,-0.34,-0.73,-14.86,35.46,-18.21
10.2,1,-0.52,-0.35,-0.60,-8.18,23.81,-4.53
10.27,1,-0.64,-0.45,-0.65,-8.32,0.42,2.50
10.35,1,-0.46,-0.34,-0.66,-17.51,-73.34,18.66
10.42,1,-0.50,-0.44,-0.80,-44.08,-98.30,20.58
10.5,1,-0.78,-0.36,-1.10,-17.92,-180.76,55.38
10.57,1,-0.44,-0.29,-0.28,-10.25,-96.11,23.16
10.65,1,-0.81,-0.27,-0.36,-14.45,-21.26,-1.08
10.72,1,-0.72,-0.32,-0.49,-20.57,92.20,-44.30
10.8,1,-0.62,-0.27,-0.62,-15.36,144.40,-58.37
10.87,1,-0.74,-0.26,-0.70,-44.14,106.61,-14.02
10.94,1,-0.81,-0.20,-1.14,10.27,30.90,-26.62
11.02,1,-0.40,-0.36,-0.62,13.64,-28.92,21.94
11.09,1,-0.82,-0.49,-0.67,-27.15,-1.35,-8.06
11.17,1,-0.90,-0.38,-0.65,-3.34,-34.27,18.13
11.24,1,-1.01,-0.30,-0.39,-28.20,-45.56,9.11
11.32,1,-0.60,-0.27,-0.42,-14.02,-63.18,15.24
11.39,1,-0.60,-0.31,-0.48,-19.20,-40.39,9.15
11.46,1,-0.79,-0.25,-0.47,-11.08,-6.59,1.84
11.54,1,-0.52,-0.32,-0.38,-22.62,-5.92,2.20
11.61,1,-0.65,-0.19,-0.43,-2.53,16.42,-6.52
11.69,1,-0.71,-0.23,-0.44,-10.50,17.07,-10.31
11.76,1,-0.77,-0.26,-0.51,-12.92,26.12,-7.32
11.84,1,-0.77,-0.24,-0.50,-17.79,45.42,-21.41
11.91,1,-0.69,-0.26,-0.51,-17.15,57.47,-25.68
11.98,1,-0.58,-0.35,-0.44,-16.76,31.48,-7.05
12.06,1,-0.40,-0.23,-0.57,-15.14,17.36,9.35
12.13,1,-0.39,-0.21,-0.70,-21.15,-27.99,9.05
12.21,1,-0.53,-0.58,-0.89,10.89,-78.80,19.05
12.28,1,-0.32,-0.32,-0.31,-16.11,-94.38,14.79
12.36,1,-0.69,-0.38,-0.70,-29.69,-34.50,0.41
12.43,1,-0.68,-0.34,-0.62,-22.80,-23.45,-0.74
12.5,1,-0.28,-0.36,-0.83,8.41,13.08,-20.39
12.58,1,-0.55,-0.23,-0.55,-15.07,56.52,-22.81
12.66,1,-0.59,-0.38,-0.68,-17.37,89.41,-20.44
12.73,1,-0.53,-0.33,-0.66,-12.66,91.37,-18.35
12.8,1,-0.32,-0.14,-1.09,-29.78,48.06,-33.22
12.87,1,-0.39,-0.22,-0.59,17.93,45.63,2.43
12.95,1,-0.45,-0.15,-0.34,-21.76,-19.93,-11.67
13.02,1,-0.66,-0.14,-0.85,-21.84,-10.41,-5.79
13.1,1,-0.46,-0.32,-0.61,-17.69,-47.36,11.44
13.17,1,-0.36,-0.34,-0.63,-10.85,-28.17,0.05
13.25,1,-0.54,-0.39,-0.64,-20.73,-16.32,-8.67
13.32,1,-1.24,-0.22,-0.24,-13.52,18.10,-8.42
13.4,1,-0.87,-0.02,-0.58,-14.08,-9.17,-5.56
13.47,1,-0.59,-0.31,-0.59,-16.24,13.98,-13.84
13.54,1,-0.58,-0.32,-0.58,-17.87,5.76,-4.22
13.62,1,-0.58,-0.29,-0.59,-18.87,4.59,-11.18
13.69,1,-0.65,-0.31,-0.58,-11.54,15.85,-9.50
13.77,1,-0.64,-0.30,-0.58,-11.95,41.69,-16.64
13.84,1,-0.59,-0.32,-0.59,-7.18,64.18,-12.62
13.92,1,-0.50,-0.32,-0.57,-11.26,60.60,-4.30
13.99,1,-0.48,-0.31,-0.72,5.38,15.43,5.88
14.07,1,-0.33,-0.16,-0.40,-2.04,-77.01,27.33
14.14,1,-0.51,-0.33,-0.56,-15.28,-108.48,40.25
14.22,1,-0.61,-0.24,-0.77,-10.20,-85.52,19.89
14.29,1,-0.66,-0.30,-0.63,-16.83,-67.98,-2.82
14.36,1,-0.59,-0.24,-0.49,-26.57,-32.83,-7.58
14.44,1,-0.65,-0.29,-0.51,-21.87,-3.92,-16.53
14.51,1,-0.66,-0.30,-0.58,-11.92,29.14,-10.03
14.59,1,-0.56,-0.28,-0.64,-15.37,64.04,-12.52
14.66,1,-0.44,-0.36,-0.48,-25.60,88.67,-19.44
14.73,1,-0.46,-0.58,-0.62,44.25,90.06,-19.68
14.81,1,-0.26,-0.50,-0.68,-25.32,48.25,-20.67
14.88,1,-0.48,-0.41,-0.75,-15.25,-1.23,35.53
14.96,1,-0.18,-0.37,-0.30,-27.09,-84.31,27.88
15.03,1,-0.48,-0.28,-0.47,-2.37,-56.47,25.98
15.11,1,-0.77,-0.41,-0.09,-28.04,12.15,-51.94
15.18,1,0.36,0.01,-0.49,-49.87,105.17,-63.58
15.25,1,-0.64,-0.44,-1.11,-7.26,7.76,-16.08
15.33,1,-0.31,-0.32,-0.64,-9.86,-31.44,7.11
15.4,1,-0.51,-0.17,-0.72,7.45,-42.85,16.94
15.48,1,-0.54,-0.32,-0.60,-8.92,-22.62,10.55
15.55,1,-0.57,-0.32,-0.60,-17.33,7.73,1.50
15.62,1,-0.59,-0.33,-0.87,-8.03,28.54,0.56
15.7,1,-0.51,-0.38,-0.71,5.04,52.88,-2.33
15.77,1,-0.44,-0.30,-0.69,-7.84,56.06,-6.90
15.85,1,-0.35,-0.36,-0.71,-9.89,43.01,-15.72
15.92,1,-0.27,-0.57,-0.72,-13.69,-10.65,-7.66
16.0,1,-0.27,-0.33,-0.79,-28.73,-85.86,10.66
